City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,belyy yar,53.6039,91.3903,58.89,88,0,0.0,RU,1691345462
366,kattivakkam,13.2167,80.3167,87.89,86,88,9.98,IN,1691345462
367,san luis de la loma,17.2706,-100.8939,87.62,59,95,3.2,MX,1691345463
368,jaranwala,31.3333,73.4333,95.77,36,18,9.84,PK,1691345464
369,puerto lempira,15.2667,-83.7667,89.74,66,40,10.36,HN,1691345464
370,vadso,70.0744,29.7487,62.76,67,20,0.0,NO,1691345276
371,pemangkat,1.1667,108.9667,79.41,88,90,7.49,ID,1691345464
372,bela,25.9333,81.9833,79.95,88,100,10.67,IN,1691345464
373,bahia de kino,28.8333,-111.9333,98.92,59,39,23.73,MX,1691345464
374,la carolina,38.2756,-3.6153,99.91,9,0,1.72,ES,1691345465
375,bonyhad,46.2992,18.5302,65.25,90,100,10.11,HU,1691345465
376,loch garman,52.3342,-6.4575,66.22,74,55,5.99,IE,1691345465
377,cidreira,-30.1811,-50.2056,74.34,63,1,7.11,BR,1691345465
378,schuyler,42.4167,-76.883,84.94,56,23,8.01,US,1691345465
379,krivosheino,57.3431,83.9261,60.73,66,83,5.75,RU,1691345465
380,kasama,-10.2129,31.1808,66.81,46,17,10.51,ZM,1691345466
381,arkhangel'sk,64.5401,40.5433,59.13,88,32,3.85,RU,1691345317
382,zuwarah,32.9312,12.082,79.5,57,0,6.46,LY,1691345398
383,tobelo,1.7284,128.0095,78.44,83,76,8.43,ID,1691345466
384,severo-yeniseyskiy,60.3725,93.0408,45.99,99,86,3.58,RU,1691345466
385,tabas,33.5959,56.9244,97.02,17,14,4.61,IR,1691345467
386,la passe,45.5549,-0.8967,70.03,62,29,14.45,FR,1691345467
387,yorkton,51.2167,-102.4677,78.06,31,16,11.32,CA,1691345469
388,kumba,4.6363,9.4469,71.82,97,100,1.95,CM,1691345471
389,oyama,36.3,139.8,84.58,85,46,4.03,JP,1691345471
390,sittwe,20.15,92.9,81.5,87,100,15.64,MM,1691345472
391,mount isa,-20.7333,139.5,58.77,44,0,9.22,AU,1691345472
392,axim,4.8699,-2.2405,76.68,86,49,7.36,GH,1691345472
393,trancas,-26.2314,-65.2803,93.04,12,0,2.08,AR,1691345472
394,beledweyne,4.7358,45.2036,83.03,52,96,23.42,SO,1691345472
395,nar'yan-mar,67.6713,53.087,62.74,83,91,6.44,RU,1691345473
396,mersa matruh,31.3525,27.2453,81.88,76,0,12.35,EG,1691345473
397,malindi,-3.2175,40.1191,76.03,81,19,17.67,KE,1691345478
398,salida,37.7058,-121.0849,90.1,40,0,9.22,US,1691345481
399,sihanoukville,10.6093,103.5296,82.35,89,40,6.91,KH,1691345304
400,pusztaszabolcs,47.1372,18.767,64.78,73,100,14.29,HU,1691345481
401,kasongo,-4.45,26.6667,83.1,46,83,3.38,CD,1691345481
402,santiago de cao,-7.9589,-79.2392,75.33,73,16,11.5,PE,1691345482
403,general acha,-37.377,-64.6043,66.69,15,82,16.51,AR,1691345361
404,palembang,-2.9167,104.7458,78.89,89,20,4.61,ID,1691345482
405,whitefish,48.4111,-114.3376,71.35,58,0,4.61,US,1691345482
406,vrontados,38.4089,26.1328,82.26,54,0,3.44,GR,1691345482
407,lira,2.235,32.9097,71.37,70,81,5.57,UG,1691345482
408,kailua-kona,19.6406,-155.9956,80.56,76,20,4.61,US,1691345483
409,aden,12.7794,45.0367,86.18,74,14,17.36,YE,1691345483
410,baker city,44.7749,-117.8344,75.6,48,0,8.05,US,1691345237
411,lycksele,64.5954,18.6735,66.07,63,20,5.75,SE,1691345483
412,mazamari,-11.3258,-74.5308,92.66,36,26,2.39,PE,1691345483
413,marica,-22.9194,-42.8186,80.55,63,0,10.22,BR,1691345484
414,mitu,1.1983,-70.1733,82.81,80,88,2.08,CO,1691345484
415,along,28.1667,94.7667,76.01,99,98,1.07,IN,1691345484
416,isangel,-19.55,169.2667,70.23,82,78,16.69,VU,1691345484
417,soio,-6.1349,12.3689,72.46,89,16,9.15,AO,1691345484
418,sultanpur,26.2667,82.0667,80.37,87,100,12.06,IN,1691345485
419,bata,1.8639,9.7658,75.85,78,54,10.6,GQ,1691345485
420,el bayadh,33.6832,1.0193,91.2,11,0,11.52,DZ,1691345485
421,afif,23.9065,42.9172,88.59,10,3,13.94,SA,1691345485
422,santana,-0.0583,-51.1817,91.36,48,5,5.21,BR,1691345485
423,nagqu,31.5,92.0,39.31,83,55,4.38,CN,1691345486
424,malango,-2.9627,119.9001,65.66,98,87,1.01,ID,1691345486
425,ascension,30.2169,-90.9001,98.82,55,75,3.44,US,1691345486
426,tantoyuca,21.35,-98.2333,94.87,41,48,6.91,MX,1691345486
427,nadi,-17.8,177.4167,71.6,100,75,5.75,FJ,1691345486
428,aleksandrovsk,59.158,57.5624,65.8,94,9,3.85,RU,1691345487
429,portales,34.1862,-103.3344,87.33,46,5,9.8,US,1691345487
430,hilo,19.7297,-155.09,79.29,88,4,5.99,US,1691344908
431,nova sintra,14.8667,-24.7167,73.49,77,77,10.09,CV,1691345487
432,chauk,20.8833,94.8167,80.29,78,100,18.39,MM,1691345487
433,christchurch,-43.5333,172.6333,46.6,88,100,3.44,NZ,1691345451
434,swift current,50.2834,-107.8014,75.83,28,16,6.46,CA,1691345354
435,san julian,21.0167,-102.1667,69.22,65,84,7.76,MX,1691345488
436,saudarkrokur,65.7461,-19.6394,55.98,59,63,4.76,IS,1691345488
437,sao lourenco do sul,-31.3653,-51.9783,76.5,64,0,10.8,BR,1691345209
438,mount pearl,47.5166,-52.7813,60.33,95,100,3.0,CA,1691345326
439,mugia,43.1041,-9.2179,76.91,70,13,26.33,ES,1691345488
440,peace river,56.2501,-117.286,75.04,49,16,5.08,CA,1691345282
441,mbaiki,3.8678,17.9892,72.52,95,100,2.62,CF,1691345489
442,caleta de carquin,-11.0925,-77.6267,70.36,69,54,11.43,PE,1691345489
443,acajutla,13.5928,-89.8275,88.75,59,63,6.11,SV,1691345489
444,otaki,-40.7583,175.15,49.95,88,100,5.01,NZ,1691345301
445,bodo,67.28,14.405,57.94,69,75,5.75,NO,1691345490
446,hauterive,46.0901,3.4459,66.96,64,90,6.44,FR,1691345490
447,turpan,42.9333,89.1667,98.87,14,55,2.19,CN,1691345490
448,port moresby,-9.4431,147.1797,63.82,94,20,3.44,PG,1691345490
449,sur,22.5667,59.5289,88.59,59,78,10.87,OM,1691345490
450,sudislavl',57.8817,41.7083,70.66,76,1,2.44,RU,1691345491
451,villa rica,33.7321,-84.9191,95.43,70,4,7.76,US,1691345491
452,roma,43.2128,-75.4557,79.93,44,0,1.01,US,1691345264
453,san pedro pochutla,15.7333,-96.4667,94.71,54,73,5.5,MX,1691345491
454,norilsk,69.3535,88.2027,61.43,60,27,3.24,RU,1691345491
455,bardai,11.65,7.2333,72.97,87,100,7.7,NG,1691345492
456,porbandar,21.6422,69.6093,80.91,84,100,21.14,IN,1691345331
457,shimokizukuri,40.8061,140.3861,78.94,97,100,2.17,JP,1691345492
458,soavinandriana,-19.1667,46.7333,55.8,69,95,6.17,MG,1691345492
459,vardenis,40.1827,45.7311,58.87,74,81,4.27,AM,1691345492
460,mogoytuy,51.2833,114.9167,60.6,69,100,3.31,RU,1691345330
461,nuuk,64.1835,-51.7216,59.61,41,0,14.97,GL,1691345238
462,mahibadhoo,3.7833,72.9667,83.1,76,100,11.63,MV,1691345493
463,south valley,35.0101,-106.6781,98.06,14,20,6.91,US,1691345493
464,karratha,-20.7377,116.8463,71.62,49,67,7.58,AU,1691345493
465,teius,46.2,23.6833,66.02,75,79,10.51,RO,1691345494
466,palmas,-10.2128,-48.3603,96.67,26,0,3.44,BR,1691345494
467,simanggang,1.2472,111.4528,74.82,99,96,0.67,MY,1691345494
468,eirunepe,-6.6603,-69.8736,99.09,32,100,1.97,BR,1691345234
469,holualoa,19.6228,-155.9522,76.84,78,20,4.61,US,1691345494
470,bondo,3.8146,23.6866,72.05,94,77,1.36,CD,1691345494
471,naze,28.3667,129.4833,78.44,92,100,32.5,JP,1691345495
472,murghob,38.1702,73.9667,55.76,48,23,1.43,TJ,1691345495
473,ilebo,-4.3167,20.5833,85.64,30,44,1.79,CD,1691345495
474,alofi,-19.0595,-169.9187,74.03,89,98,14.67,NU,1691345495
475,plastun,44.7561,136.2939,58.37,88,98,3.02,RU,1691345495
476,anna regina,7.2644,-58.5077,87.15,61,6,8.72,GY,1691345496
477,acarau,-2.8856,-40.12,87.4,56,0,20.62,BR,1691345496
478,nogliki,51.8333,143.1667,52.9,88,52,6.2,RU,1691345496
479,bir el ater,34.7449,8.0602,83.28,29,0,11.81,DZ,1691345497
480,waddan,29.1614,16.139,91.27,26,0,10.96,LY,1691345497
481,opuwo,-18.0607,13.84,66.78,16,0,8.48,NA,1691345497
482,tobruk,32.0836,23.9764,80.26,69,0,13.33,LY,1691345497
483,port saint john's,-31.6229,29.5448,67.14,61,0,7.99,ZA,1691345497
484,barguzin,53.6167,109.6167,60.21,95,100,6.69,RU,1691345497
485,ulanhot,46.0833,122.0833,59.52,89,22,5.66,CN,1691345498
486,urumqi,43.801,87.6005,85.15,25,0,8.95,CN,1691345498
487,kenai,60.5544,-151.2583,62.65,82,100,5.75,US,1691345498
488,jilikul,37.4917,68.5311,86.49,28,0,9.62,TJ,1691345498
489,kingscliff,-28.2667,153.5667,60.6,72,100,12.66,AU,1691345498
490,banda aceh,5.5577,95.3222,80.13,83,94,9.15,ID,1691345499
491,nouadhibou,20.931,-17.0347,75.18,64,50,24.16,MR,1691345499
492,loango,-4.6719,11.8312,72.46,83,91,5.95,CG,1691345499
493,roxas,11.5853,122.7511,78.15,84,34,6.22,PH,1691345499
494,ciudad cuauhtemoc,22.1833,-97.8333,89.96,66,40,9.22,MX,1691345499
495,tarawa,1.419,172.984,80.69,89,40,3.44,KI,1691345499
496,namibe,-15.1961,12.1522,65.37,91,9,4.38,AO,1691345297
497,nenjiang,49.1833,125.2167,59.02,71,78,3.53,CN,1691345326
498,colonia,50.9333,6.95,59.86,88,75,17.27,DE,1691345256
499,juan griego,11.0817,-63.9655,88.41,61,1,13.02,VE,1691345500
500,nchelenge,-9.3451,28.734,71.2,53,1,3.36,ZM,1691345500
501,abepura,-2.6333,140.5833,76.01,88,20,2.3,ID,1691345500
502,berdigestyakh,62.0989,126.6992,57.97,73,35,4.32,RU,1691345500
503,tommot,58.9564,126.2925,60.98,80,100,2.26,RU,1691345501
504,birjand,32.8663,59.2211,79.27,22,0,9.22,IR,1691345501
505,villanueva,15.3167,-88.0,74.39,100,40,11.5,HN,1691345501
506,dedovichi,57.5517,29.9502,76.17,68,5,6.42,RU,1691345501
507,kargasok,59.0556,80.8572,58.87,64,6,6.64,RU,1691345501
508,leeton,-34.5667,146.4,44.1,94,98,5.5,AU,1691345501
509,marka,1.7159,44.7717,75.92,86,98,14.58,SO,1691345501
510,sussex,41.1834,-74.6663,86.09,54,20,5.75,US,1691345502
511,borgomanero,45.7024,8.4581,77.81,29,14,1.99,IT,1691345502
512,kavalerovo,44.2661,135.0572,56.21,94,100,1.34,RU,1691345502
513,westport,41.1415,-73.3579,86.47,52,0,8.05,US,1691345502
514,argostolion,38.1811,20.489,80.74,56,20,3.44,GR,1691345290
515,itamaraca,-7.7478,-34.8256,77.05,76,8,13.18,BR,1691345502
516,agdzhabedy,40.0528,47.4614,86.04,48,17,11.7,AZ,1691345503
517,ruidoso,33.3317,-105.673,92.05,24,0,14.97,US,1691345503
518,prince rupert,54.3161,-130.3201,68.72,74,32,3.51,CA,1691345224
519,coahuayana de hidalgo,18.7,-103.6583,89.96,62,100,1.61,MX,1691345503
520,medina,24.4686,39.6142,99.03,12,0,11.5,SA,1691345503
521,sarikamis,40.3381,42.5731,61.38,66,60,5.91,TR,1691345503
522,ponta delgada,37.7333,-25.6667,75.92,69,40,9.22,PT,1691345348
523,el granada,37.5027,-122.4694,90.57,71,0,4.61,US,1691345504
524,manismata,-2.4667,111.0333,73.67,98,100,2.84,ID,1691345504
525,bamyan,34.75,67.25,50.47,61,2,6.33,AF,1691345504
526,port alfred,-33.5906,26.891,63.18,88,9,5.01,ZA,1691345504
527,kimbe,-5.5502,150.1429,73.83,79,80,8.57,PG,1691345504
528,vorkuta,67.5,64.0,65.25,88,37,7.72,RU,1691345505
529,dabakala,8.3667,-4.4333,78.26,89,68,3.85,CI,1691345505
530,changuinola,9.4333,-82.5167,84.99,61,100,5.01,PA,1691345505
531,oqtosh,39.9214,65.9253,84.31,28,78,7.47,UZ,1691345505
532,bafilo,9.35,1.2667,72.54,93,100,4.92,TG,1691345505
533,jayapura,-2.5333,140.7,76.39,91,100,4.97,ID,1691345505
534,cill airne,52.05,-9.5167,62.65,63,40,6.91,IE,1691345506
535,tonota,-21.4833,27.4833,60.94,49,1,11.43,BW,1691345506
536,khash,28.2211,61.2158,84.94,13,10,5.88,IR,1691345506
537,bayganin,48.6947,55.8742,85.87,33,64,12.77,KZ,1691345506
538,hadibu,12.65,54.0333,78.4,79,36,19.64,YE,1691345506
539,qionghai,19.2425,110.4642,77.61,79,36,4.27,CN,1691345506
540,pandan,14.0453,124.1694,81.03,83,40,9.8,PH,1691345507
541,sakakah,29.9697,40.2064,91.99,12,0,11.5,SA,1691345507
542,cascais,38.6979,-9.4215,97.95,31,0,17.27,PT,1691345507
543,poso,-1.3959,120.7524,76.44,83,49,5.59,ID,1691345507
544,mogocha,53.7333,119.7667,57.33,69,100,2.86,RU,1691345507
545,emerald,-23.5333,148.1667,56.62,80,36,5.21,AU,1691345507
546,tolmezzo,46.4075,13.0175,59.43,88,64,1.1,IT,1691345508
547,revda,56.801,59.9303,60.8,97,12,3.62,RU,1691345508
548,porto novo,6.4965,2.6036,77.92,83,100,9.95,BJ,1691345508
549,yantai,37.5333,121.4,72.18,78,5,11.92,CN,1691345508
550,nadym,65.5333,72.5167,65.98,52,1,7.16,RU,1691345508
551,ashland,40.8167,-82.2665,84.87,80,99,15.08,US,1691344859
552,new martinsville,39.6445,-80.8576,85.91,84,80,8.01,US,1691345509
553,dhidhdhoo,6.8833,73.1,83.08,75,100,15.68,MV,1691345509
554,ressano garcia,-25.442,31.9913,65.21,59,0,4.63,MZ,1691345509
555,carahue,-38.7,-73.1667,56.86,63,16,2.84,CL,1691345509
556,bikin,46.8161,134.26,54.48,95,0,2.08,RU,1691345509
557,umm kaddadah,13.6017,26.6876,90.07,40,68,12.17,SD,1691345509
558,gao,16.6362,1.637,96.04,33,74,11.83,ML,1691345510
559,bratsk,56.1325,101.6142,59.49,72,78,4.43,RU,1691345510
560,zvishavane,-20.3267,30.0665,59.97,65,44,5.48,ZW,1691345510
561,rye,40.9807,-73.6837,88.45,51,40,4.61,US,1691345510
562,mogadishu,2.0371,45.3438,76.33,85,100,15.82,SO,1691345430
563,crucecita,-28.95,-58.9833,94.32,24,15,13.2,AR,1691345510
564,khovd,48.0056,91.6419,66.96,43,31,2.1,MN,1691345511
565,uray,60.1247,64.7758,65.57,70,78,3.42,RU,1691345511
566,kayangel,8.0823,134.7173,80.89,83,100,18.86,PW,1691345511
567,sagaing,21.8787,95.9797,78.93,80,100,17.98,MM,1691345511
568,dolores,-36.3132,-57.6792,61.43,58,96,7.27,AR,1691345511
569,murzuq,25.9155,13.9184,99.61,12,0,3.11,LY,1691345512
